,기간,소파,친환경종이가구,시스템선반,침대옆협탁,천연라텍스베개,거실장2000,이동식철제행거,티비거실장,다용도4단서랍장,고무나무식탁,시스템수납선반,아쿠아텍스4인용소파,세라믹거실테이블,대리석거실테이블,원목2인식탁세트,이태리세라믹식탁세트,마켓비책상,패브릭스툴,야외이동주방,네이즌쿨매트,초등학생바른자세책상,원목티비다이거실장,접이식토퍼매트리스,코지블,모찌,순면양면누빔베개커버,네이즌여름매트,호텔식암막커튼나비주름,박술녀인견이불,아쿠아텍스모듈소파,박구환,침대슈퍼싱글,메쉬사무용의자,침대프레임퀸,아이스냉쿨매트,도토리수납함,식탁4인용,쇼파3인,소파아쿠아텍스,책상원목,쇼파4인,식탁6인용,식탁세트4인용,루나매트리스,실리콘네온사인,소파3인용,화사초,식탁세라믹,침대프레임원목,김광규카페트,화사거울,로보어린이의자,꼬메벨로메모리폼접이식침대토퍼매트오가닉매쉬ss,마켓비슬라이딩옷장,꼬메벨로접이식바닥메모리폼토퍼매트리스10cms,셀레티거울,에피하임에그체어안락의자,밥솥선반,에피하임거실안락의자,박술녀풍기인견이불,슈퍼싱글메모리폼,덴마크화병,린넨,사무용파티션,에몬스,인조,지컷원피스,유치원,인홈저상형침대,르올여름이불,책상의자사무용,디자인누비호텔식암막커튼,더리체세라믹식탁,꾸며드림숙면베개,조야패브릭2인소파,암막커튼추천,대리석소파테이블,황금,한옥,사계절암막커튼,사무실컴퓨터의자,메탈시트지,초마루디퓨저,스타벅스테이블,스피드랙행거,침대커튼,티비다이거실장,거실용커튼,캥거루앞치마,빛쟁이조명,본베베침대가드,컴퓨터책상사무용의자,마지스트롤리,공부학생컴퓨터의자,방음재,원목4인식탁세트,블랙발매트,발매트소형,빨아쓰는거북목베개,아로마버너,바닥토퍼매트리스,원목우드슬랩,핑크발매트,물수정,가꿈스튜디오,글루시오로라,아쿠아매직텍스패브릭소파,패브릭스윙소파,수납침대프레임q,리모컨달무드등,시어서커,이불토퍼,에이로마골드에디션디퓨저200ml1+1,알레르망냉감패드,인테리어방향제,방향제디퓨저,컴퓨터사무용의자,사무용의자모드니,책상사무용의자,비정형거울,골드에디션디퓨저200ml1+1,방수실리콘식탁매트,메모리폼매트리스ss,린즈홈,거실속커튼,거실쉬폰커튼,무지천,트웸코,코난범인무드등,기능성,시디즈메쉬의자,프리미엄,마켓비모듈수납장,화이트소프트매트리스,발릴라,리빙제이,잠솔솔,에르고휴먼,아쿠아텍스3인용패브릭소파,태양열조명,여름이불60수,헤링본쿨매트,방수베개커버,원목침대프레임ss,우드행거,실내분수,르올바디필로우,실내용천연디퓨저,실내용디퓨저,무볼트앵글,모던티비다이,편백깔판,사무용책상의자,장미맨숀,헬시메이트블랙라벨기능성메모리폼경추베개,빨아쓰는발매트,양면암막커튼,모래멍,책상컴퓨터의자,소음재,학생책상의자,릴리4인용세라믹식탁,컴퓨터학생의자,쪽가위
184,2019-12-14,49.31946,0.0,2.89035,0.25997,0.73405,0.16821999999999804,0.0,2.3856800000000007,0.0,1.5139899999999997,0.0,0.0,0.24468000000000245,0.7952200000000005,0.0,0.0,1.55987,0.21410000000000196,0.0,0.0,0.0,0.0,0.0,0.0,5.42896,0.0,0.0,0.0,0.0,0.0,0.0,0.5199500000000015,0.0,0.3058499999999995,0.0,0.0,1.1163700000000034,0.10705000000000098,0.0,0.0,0.07645999999999731,0.6881699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.7952200000000005,0.0,0.0,0.0,0.0,5.719519999999996,0.48937000000000097,18.42789,20.155250809134753,4.893811060143712,9.4202975414903,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.6422999999999988,0.7493499999999997,1.94219,5.230150000000002,0.0,0.0,0.2293900000000022,0.10705000000000098,4.878419999999998,1.6516200000000012,1.4681099999999958,0.0,0.0,0.12234000000000123,0.0,0.0,0.0,0.0,0.0,5.04664,0.0,0.0,0.0,0.0,0.24468000000000245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36701999999999657,0.32115000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19879999999999853,1.666920000000001,0.4281999999999968,0.275269999999999,0.38232,0.0,0.7034700000000029,0.0,6.698270000000001,0.0,0.0,0.0,0.10705000000000098,0.39761000000000024,0.35173000000000343,0.0,1.6057500000000005,0.0,0.0,0.657589999999999,0.0,1.2081300000000006,1.039909999999999,0.0,0.0,0.0,0.550539999999998,1.14696,0.0,0.0,11.316737685101067,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.16821999999999804,0.0,0.0,1.3763499999999986
185,2019-12-15,60.46796,0.0,3.1962,0.33644,1.02462,0.24468000000000245,0.0,1.8963099999999997,0.0,1.9727700000000006,0.0,0.0,0.6270000000000024,1.2081300000000006,0.0,0.0,2.5538999999999987,0.39761000000000024,0.0,0.0,0.0,0.0,0.0,0.0,6.025379999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.7340500000000034,0.0,0.5811199999999985,0.0,0.0,0.932859999999998,0.09174999999999756,0.10705000000000098,0.0,0.10705000000000098,0.7034700000000029,0.0,0.0,0.0,0.10705000000000098,0.0,0.16821999999999804,0.29055999999999926,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.07645999999999731,0.0,1.1928399999999968,0.0,0.0,0.10705000000000098,0.0,6.117139999999999,0.5811199999999985,22.58755,13.381301981297366,5.062140598090355,9.344023219608221,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.825809999999997,0.9481499999999983,2.0951200000000014,6.667680000000001,0.0,0.0,0.596420000000002,0.0,4.434919999999998,1.3457700000000017,1.7280900000000017,0.0,0.09174999999999756,0.0,0.0,0.0,0.0,0.0,0.0,5.276029999999999,0.15292000000000172,0.0,0.0,0.0,0.32115000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645999999999731,0.44348999999999705,0.29055999999999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10705000000000098,1.7892599999999987,0.871690000000001,0.15292000000000172,0.5046600000000012,0.0,0.5811199999999985,0.0,6.499459999999999,0.0,0.0,0.0,0.07645999999999731,0.4587799999999973,0.13763000000000147,0.0,1.7739699999999985,0.0,0.0,0.47406999999999755,0.0,2.0645300000000013,1.1316699999999997,0.0,0.0,0.0,0.7493499999999997,1.4069399999999987,0.0,0.0,9.986299972053438,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.18350999999999829,0.0,0.0,1.3151800000000016
186,2019-12-16,52.57684,0.0,3.4256,0.38232,1.23872,0.39761000000000024,0.0,2.186869999999999,0.0,1.7433799999999984,0.0,0.0,0.6270000000000024,0.8564000000000007,0.0,0.0,2.1104100000000017,0.275269999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.285360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.871690000000001,0.0,0.38232,0.0,0.0,0.8869800000000012,0.09174999999999756,0.0,0.0,0.15292000000000172,0.7493499999999997,0.0,0.0,0.0,0.16821999999999804,0.0,0.09174999999999756,0.0,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.9481499999999983,0.0,0.0,0.21410000000000196,0.0,8.08992,1.3763499999999986,20.40067,12.3108313259179,4.7399473418643545,16.791290199232204,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.932859999999998,0.7340500000000034,2.125700000000002,7.111170000000001,0.0,0.0,0.825809999999997,0.0,4.893709999999999,1.14696,1.8963099999999997,0.0,0.0,0.18350999999999829,0.0,0.0,0.0,0.0,0.0,7.264099999999999,0.0,0.0,0.0,0.0,0.4281999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422999999999988,0.39761000000000024,0.0,0.0,0.13763000000000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16821999999999804,2.4468500000000013,0.76464,0.38232,0.47406999999999755,0.0,0.7799300000000002,0.0,10.766170000000002,0.0,0.0,0.0,0.10705000000000098,0.6117100000000022,0.3058499999999995,0.0,1.6210400000000007,0.0,0.0,0.5352499999999978,0.0,1.52928,1.4986999999999995,0.0,0.0,0.0,0.7493499999999997,1.2540099999999974,0.0,0.19879999999999853,11.74493486797158,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9116
187,2019-12-17,49.99235,0.0,3.2115,0.58112,0.90227,0.7340500000000034,0.0,1.9268999999999998,0.0,1.7433799999999984,0.0,0.0,0.39761000000000024,0.8564000000000007,0.0,0.0,1.8810199999999995,0.19879999999999853,0.0,0.0,0.0,0.0,0.275269999999999,0.0,6.698270000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9634500000000017,0.0,0.550539999999998,0.0,0.0,0.9022700000000015,0.0,0.0,0.0,0.07645999999999731,0.6422999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.07645999999999731,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,1.1928399999999968,0.0,0.0,0.12234000000000123,0.0,7.172350000000002,1.5445700000000002,18.04557,10.521014910719554,4.785974949896641,16.179780549660396,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.9634500000000017,0.76464,2.29392,6.438290000000002,0.0,0.0,0.7187600000000032,0.0,4.9701699999999995,0.9940300000000022,1.4069399999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667680000000001,0.0,0.0,0.0,0.0,0.32115000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47406999999999755,0.275269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19879999999999853,1.5904500000000006,0.5811199999999985,0.2293900000000022,0.6117100000000022,0.0,0.8869800000000012,0.09174999999999756,10.53677,0.0,0.0,0.07645999999999731,0.2293900000000022,0.5352499999999978,0.4281999999999968,0.0,1.4833999999999996,0.0,0.0,0.5199500000000015,0.0,1.4986999999999995,1.2387200000000007,0.0,0.0,0.0,0.7493499999999997,1.1316699999999997,0.0,0.15292000000000172,10.61331369154717,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.13763000000000147,0.0,0.0,1.8657199999999996
188,2019-12-18,44.13518,0.0,3.34913,0.27527,0.93286,0.2293900000000022,0.0,2.29392,0.0,1.7739699999999985,0.0,0.0,0.38232,1.2693000000000012,0.0,0.0,2.0645300000000013,0.35173000000000343,0.0,0.0,0.0,0.0,0.0,0.0,6.774729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.6117100000000022,0.0,0.550539999999998,0.0,0.0,1.1163700000000034,0.15292000000000172,0.0,0.0,0.0,0.8410999999999973,0.0,0.0,0.0,0.18350999999999829,0.0,0.09174999999999756,0.0,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.9634500000000017,0.0,0.0,0.0,0.0,8.762799999999999,1.5139899999999997,16.31747,10.368466266955402,5.290963563736582,15.414407181809224,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.550539999999998,0.76464,2.30922,6.805320000000002,0.18350999999999829,0.0,0.8869800000000012,0.0,4.052599999999998,1.3610599999999984,1.6057500000000005,0.0,0.0,0.13763000000000147,0.0,0.0,0.0,0.0,0.0,6.98883,0.09174999999999756,0.0,0.0,0.0,0.5658299999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046600000000012,0.39761000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16821999999999804,2.079819999999998,0.44348999999999705,0.21410000000000196,0.44348999999999705,0.0,0.9175699999999978,0.16821999999999804,10.276800000000001,0.0,0.0,0.10705000000000098,0.32115000000000293,0.48937000000000097,0.5046600000000012,0.0,1.9268999999999998,0.0,0.0,0.657589999999999,0.0,1.7433799999999984,1.0551999999999992,0.0,0.0,0.0,0.9022700000000015,0.8564000000000007,0.09174999999999756,0.0,11.653167627065987,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.15292000000000172,0.0,0.0,1.3151800000000016
189,2019-12-19,44.59397,0.0,3.05857,0.1988,0.74935,0.47406999999999755,0.0,1.6210400000000007,0.0,1.5139899999999997,0.0,0.09174999999999756,0.550539999999998,1.0246199999999988,0.0,0.0,1.6057500000000005,0.2293900000000022,0.0,0.0,0.0,0.0,0.0,0.0,6.285360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6728799999999993,0.0,0.596420000000002,0.0,0.0,1.039909999999999,0.10705000000000098,0.0,0.0,0.0,0.29055999999999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.07645999999999731,0.0,1.1010800000000032,0.0,0.0,0.0,0.0,7.707599999999999,1.422229999999999,15.354019999999998,10.841893092430354,4.557151984250414,15.736600438035232,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.5352499999999978,0.8564000000000007,2.7527100000000004,6.98883,0.0,0.0,0.5352499999999978,0.07645999999999731,4.25141,1.2081300000000006,1.4833999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1936,0.0,0.0,0.0,0.0,0.38232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952200000000005,0.48937000000000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10705000000000098,2.018650000000001,0.596420000000002,0.16821999999999804,1.2081300000000006,0.0,1.0246199999999988,0.0,11.010849999999998,0.0,0.0,0.0,0.15292000000000172,0.5352499999999978,0.36701999999999657,0.0,1.6975000000000016,0.0,0.0,0.7340500000000034,0.0,1.7892599999999987,0.8564000000000007,0.0,0.0,0.0,0.8410999999999973,0.9481499999999983,0.0,0.0,12.784863715523791,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.19879999999999853,0.0,0.0,2.1409999999999982
190,2019-12-20,43.17173,0.0,2.61507,0.30585,0.6423,0.39761000000000024,0.0,1.6057500000000005,0.0,1.2998900000000013,0.0,0.0,0.550539999999998,0.8564000000000007,0.0,0.0,1.94219,0.2599700000000027,0.0,0.0,0.0,0.0,0.0,0.0,5.82657,0.0,0.0,0.0,0.0,0.0,0.0,0.7034700000000029,0.0,0.4129000000000005,0.0,0.0,0.8105199999999968,0.0,0.0,0.0,0.0,0.44348999999999705,0.0,0.0,0.0,0.10705000000000098,0.0,0.0,0.12234000000000123,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,1.0551999999999992,0.0,0.0,0.07645999999999731,0.0,7.157049999999998,0.9175699999999978,16.6845,10.428959694654978,4.113971872625253,14.20716877684811,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.4587799999999973,0.6422999999999988,2.5386099999999985,5.81128,0.0,0.0,0.6270000000000024,0.10705000000000098,4.067900000000002,0.9634500000000017,1.3763499999999986,0.0,0.0,0.07645999999999731,0.0,0.0,0.0,0.0,0.0,5.750109999999999,0.0,0.0,0.0,0.0,0.4281999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728799999999993,0.4587799999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12234000000000123,1.1928399999999968,0.39761000000000024,0.2293900000000022,0.5811199999999985,0.0,0.5811199999999985,0.21410000000000196,9.925060000000002,0.0,0.0,0.0,0.12234000000000123,0.44348999999999705,0.4281999999999968,0.0,1.422229999999999,0.0,0.0,0.7799300000000002,0.0,1.2540099999999974,0.9175699999999978,0.0,0.0,0.0,0.7340500000000034,0.871690000000001,0.07645999999999731,0.0,13.197778843582267,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5139899999999997
191,2019-12-21,48.05016,0.0,2.69154,0.30585,0.68817,0.275269999999999,0.0,1.3610599999999984,0.0,1.3151800000000016,0.0,0.0,0.2599700000000027,1.1775499999999965,0.0,0.0,1.6057500000000005,0.3058499999999995,0.0,0.0,0.0,0.0,0.0,0.0,6.040669999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5811199999999985,0.0,0.5199500000000015,0.0,0.0,0.8410999999999973,0.13763000000000147,0.0,0.0,0.10705000000000098,0.550539999999998,0.0,0.0,0.0,0.13763000000000147,0.0,0.09174999999999756,0.12234000000000123,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.871690000000001,0.0,0.0,0.0,0.0,5.520720000000001,0.21410000000000196,18.47377,10.628851020966625,4.6636730199822765,8.211744062013974,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.7799300000000002,0.6422999999999988,2.6456599999999995,4.480800000000002,0.0,0.0,0.6422999999999988,0.16821999999999804,4.756070000000001,1.2387200000000007,1.5904500000000006,0.0,0.07645999999999731,0.0,0.0,0.0,0.0,0.0,0.0,5.00076,0.0,0.0,0.0,0.0,0.275269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058499999999995,0.21410000000000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18350999999999829,1.2540099999999974,0.4281999999999968,0.18350999999999829,0.4281999999999968,0.0,0.4129000000000005,0.0,6.682970000000001,0.0,0.0,0.09174999999999756,0.12234000000000123,0.35173000000000343,0.16821999999999804,0.0,1.6057500000000005,0.0,0.0,0.6270000000000024,0.0,1.284600000000001,1.0551999999999992,0.0,0.0,0.0,0.3364400000000032,0.8410999999999973,0.0,0.0,12.81542782514786,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.16821999999999804,0.0,0.0,1.14696
192,2019-12-22,59.74919,0.0,3.22679,0.38232,0.96345,0.550539999999998,0.0,1.94219,0.0,1.6210400000000007,0.0,0.0,0.6728799999999993,0.8410999999999973,0.0,0.0,1.7892599999999987,0.19879999999999853,0.0,0.0,0.0,0.0,0.10705000000000098,0.0,6.423000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9175699999999978,0.0,0.7034700000000029,0.0,0.0,1.039909999999999,0.0,0.0,0.0,0.0,0.550539999999998,0.0,0.0,0.0,0.13763000000000147,0.0,0.19879999999999853,0.13763000000000147,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.9481499999999983,0.0,0.0,0.15292000000000172,0.0,6.285360000000001,0.47406999999999755,23.27573,12.080693285756468,5.443512207500735,8.610211640122056,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.825809999999997,0.9940300000000022,2.844470000000001,5.321909999999999,0.0,0.0,0.48937000000000097,0.0,5.352499999999999,1.6057500000000005,1.6057500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985469999999999,0.09174999999999756,0.0,0.0,0.0,0.48937000000000097,0.0,0.0,0.10705000000000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36701999999999657,0.38232,0.0,0.0,0.0,0.07645999999999731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12234000000000123,1.3151800000000016,0.7187600000000032,0.10705000000000098,0.5199500000000015,0.0,0.6270000000000024,0.09174999999999756,6.57592,0.0,0.0,0.24468000000000245,0.12234000000000123,0.7034700000000029,0.19879999999999853,0.0,1.55987,0.0,0.0,0.38232,0.0,1.666920000000001,0.7799300000000002,0.0,0.0,0.0,0.4129000000000005,1.5445700000000002,0.0,0.0,16.501024956016693,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.18350999999999829,0.0,0.0,1.4528199999999991
193,2019-12-23,47.80547,0.0,2.66095,0.44349,0.70347,0.4281999999999968,0.0,2.033950000000001,0.0,1.4833999999999996,0.0,0.0,0.5811199999999985,0.7952200000000005,0.0,0.0,2.1104100000000017,0.2599700000000027,0.0,0.0,0.0,0.0,0.07645999999999731,0.0,5.505419999999997,0.0,0.0,0.0,0.0,0.0,0.12234000000000123,0.5352499999999978,0.0,0.38232,0.0,0.0,0.76464,0.15292000000000172,0.07645999999999731,0.0,0.0,0.5046600000000012,0.0,0.0,0.0,0.32115000000000293,0.0,0.15292000000000172,0.09174999999999756,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,1.14696,0.0,0.0,0.21410000000000196,0.0,7.157049999999998,1.5139899999999997,20.66065,9.86347765311546,5.108168206122642,13.717961057190667,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.8105199999999968,0.5199500000000015,2.30922,6.117139999999999,0.0,0.0,0.5658299999999983,0.13763000000000147,4.786660000000001,1.2234200000000008,1.55987,0.0,0.12234000000000123,0.0,0.0,0.0,0.0,0.0,0.0,7.37115,0.19879999999999853,0.0,0.0,0.0,0.3364400000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811199999999985,0.4281999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364400000000032,1.6516200000000012,0.36701999999999657,0.16821999999999804,0.4587799999999973,0.0,0.7340500000000034,0.0,9.038069999999998,0.0,0.0,0.0,0.18350999999999829,0.5352499999999978,0.32115000000000293,0.0,1.4528199999999991,0.0,0.0,0.9022700000000015,0.0,1.666920000000001,1.9268999999999998,0.0,0.0,0.0,0.5811199999999985,0.9940300000000022,0.0,0.10705000000000098,15.843447126898894,7.644865660694222e-05,7.644865660694222e-05,0.1529719088103363,0.0,0.0,0.0,0.10705000000000098,0.0,0.0,1.5904500000000006
194,2019-12-24,36.42758,0.0,2.87505,0.39761,0.74935,0.35173000000000343,0.0,1.4833999999999996,0.0,1.7128000000000014,0.0,0.16821999999999804,0.36701999999999657,0.76464,0.0,0.0,1.3763499999999986,0.19879999999999853,0.0,0.0,0.0,0.0,0.0,0.0,6.101849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.44348999999999705,0.0,0.19879999999999853,0.0,0.0,0.5046600000000012,0.0,0.0,0.0,0.0,0.35173000000000343,0.0,0.0,0.0,0.07645999999999731,0.0,0.07645999999999731,0.0,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.0,0.0,0.0,0.0,0.8869800000000012,0.0,0.0,0.0,0.0,6.010089999999998,1.2387200000000007,15.736350000000002,9.480790969189876,4.373041552121268,11.63751317413131,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.44348999999999705,0.596420000000002,2.599779999999999,4.817250000000001,0.0,0.0,0.7493499999999997,0.0,4.557269999999999,0.9940300000000022,1.6057500000000005,0.0,0.07645999999999731,0.0,0.0,0.0,0.0,0.0,0.0,5.367790000000003,0.12234000000000123,0.0,0.0,0.0,0.21410000000000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728799999999993,0.4129000000000005,0.0,0.0,0.09174999999999756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645999999999731,1.0551999999999992,0.4587799999999973,0.16821999999999804,0.39761000000000024,0.0,0.5658299999999983,0.0,8.793390000000002,0.0,0.0,0.07645999999999731,0.2293900000000022,0.3364400000000032,0.2293900000000022,0.0,1.7892599999999987,0.0,0.0,0.5811199999999985,0.10705000000000098,0.8410999999999973,1.4986999999999995,0.0,0.0,0.0,0.5352499999999978,0.6881699999999995,0.0,0.0,13.824792563075999,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.10705000000000098,0.0,0.0,1.3457700000000017
195,2019-12-25,52.4545,0.0,2.69154,0.51995,0.79522,0.2293900000000022,0.12234000000000123,2.3551,0.0,1.835139999999999,0.0,0.0,0.38232,1.1622500000000002,0.0,0.0,1.7128000000000014,0.18350999999999829,0.0,0.0,0.0,0.0,0.09174999999999756,0.0,5.627769999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.7799300000000002,0.0,0.32115000000000293,0.0,0.0,1.085790000000003,0.07645999999999731,0.0,0.07645999999999731,0.12234000000000123,0.9787400000000019,0.0,0.0,0.0,0.10705000000000098,0.0,0.10705000000000098,0.13763000000000147,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,7.086571400805042e-07,0.07645999999999731,0.0,0.09174999999999756,0.0,1.4528199999999991,0.0,0.0,0.10705000000000098,0.0,5.581890000000001,0.871690000000001,18.3973,11.362662600452797,5.535567423565308,7.034752370902645,0.0004187890540379158,0.0,0.0,0.0,0.0,0.0,0.0,0.7952200000000005,1.039909999999999,2.3398000000000003,4.358460000000001,0.0,0.0,0.596420000000002,0.0,5.505419999999997,1.0705000000000027,1.1928399999999968,0.0,0.10705000000000098,0.0,0.0,0.0,0.0,0.07645999999999731,0.0,4.190239999999999,0.0,0.0,0.0,0.0,0.6270000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24468000000000245,0.3364400000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645999999999731,0.07645999999999731,1.0246199999999988,0.8564000000000007,0.07645999999999731,0.36701999999999657,0.0,0.6270000000000024,0.0,6.025379999999998,0.0,0.0,0.09174999999999756,0.13763000000000147,0.5352499999999978,0.4129000000000005,0.0,1.8810199999999995,0.0,0.0,0.48937000000000097,0.0,1.2693000000000012,1.3610599999999984,0.0,0.0,0.0,0.275269999999999,1.2540099999999974,0.0,0.07645999999999731,11.882548273313276,7.644865660694222e-05,7.644865660694222e-05,7.644865660694222e-05,0.0,0.0,0.0,0.16821999999999804,0.0,0.0,1.4069399999999987
