,기간,운동화,데일리즈,김건희옷,교련복,마르조썸머인견팬츠,반팔크롭자켓,세루티자켓,올리비아로렌티셔츠,비비안마이핏네모팬티,안나수이원피스,항균여자사각팬티,나이스,행텐10320-150-404-51,리린,법복,모르간썸머원피스,한지민가디건,스프리스기능성바람막이,쿨스판골지여자밴딩와이드바지,에바큐브,여성정장하객룩,나이키더블스우시후드집업,마틴발썸머울카라니트,여성여름정장,유니클로마르니,딜레탕티즘,셀린느티셔츠,닉스조거팬츠,클로앤차이가디건형니트,디키즈874여자,반팔청자켓,레이지카키하프조거팬츠,테이퍼드세미와이드청바지,남성린넨체크셔츠,트위드반팔,남자무지트임브이넥,마드제이,테이핑브라,데일리셔링청롱원피스,여성반팔가디건,유에르,지오다노101221,커클랜드티셔츠,헬스오버핏반팔티셔츠,테니스원피스,노가다망사작업조끼,텐셀배기진,러브이즈트루,가니송,신혼부부,리스트바지,여성롱원피스,폴로반팔셔츠,리바이스쿨진여성,엉뽕,쿨스판스판팬츠,비비안컴포트브라팬티,트임밴딩롱스커트,질염예방여성면팬티,마리나요팅티셔츠,바스락스커트,달고나라인린넨원피스,비뮤즈맨션,김나영실리콘니플패치니플패드,다다있어민소매,리더잭텐셀풀스트링팬츠,올앤선드리원피스,자바나스반팔,골지니트여성니트
315,2020-04-19,19.23985,0.0511,0.0,0.21505,0.0,0.010648064349476627,2.699918311144245e-06,0.2214437753214158,2.699918311144245e-06,0.04052167413679353,0.00014011850266015813,11.987693348178022,0.00014011850266015813,18.381771328564074,0.24486563164202035,0.800598513512071,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,2.699918311144245e-06,0.014904053867101474,3.0878799019973258e-06,0.1213662502680064,3.0878799019973258e-06,0.01277665125696359,0.36836001002516916,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06174872949154864,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,0.18311706151799623,2.699918311144245e-06,2.699918311144245e-06,0.26189907603232054,0.03619839692051219,0.4088153107360748,0.17246926719310096,0.33216431302296723,0.2171841716127112,2.699918311144245e-06,0.17885745780929163,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0447151744441916,2.699918311144245e-06,0.27041585355599995,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,0.027681619396834556,2.699918311144245e-06
316,2020-04-20,16.43777,0.0511,0.0,0.17246,0.0,0.019164841873155147,2.699918311144245e-06,0.17885745780929163,2.699918311144245e-06,0.04052167413679353,0.00014011850266015813,31.18912305220807,0.00014011850266015813,19.207916894926058,0.3385551594084646,0.06388011539357041,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.051103365060382266,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.08942515123321737,3.0878799019973258e-06,2.699918311144245e-06,0.41946310506097095,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,2.699918311144245e-06,0.15117853833077,2.699918311144245e-06,2.699918311144245e-06,0.3066115505582019,0.04684376135167767,0.4812115645279391,0.19163383904167475,0.2874494086033579,0.1469189346220645,2.699918311144245e-06,0.17672887090180467,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03619839692051219,2.699918311144245e-06,0.4258512956771625,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.051103365060382266,0.04684376135167767,2.699918311144245e-06
317,2020-04-21,15.55413,0.07452,0.0,0.25125,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,0.05109779585049523,0.00014011850266015813,24.507578037443018,0.00014011850266015813,19.791330040992275,0.25977314452820455,0.29596738232611397,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.417334518153484,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.1426603162911988,3.0878799019973258e-06,2.699918311144245e-06,0.3428096774541327,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0915586657712888,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,0.13201396648219443,2.699918311144245e-06,2.699918311144245e-06,0.2789326310796785,0.03194122310553915,0.39178175568871776,0.1660835064706383,0.23421772666006824,0.20227920347284112,2.699918311144245e-06,0.18737423533297015,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,0.3513264549778121,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,0.034069810013025226,2.699918311144245e-06
318,2020-04-22,15.20706,0.066,0.0,0.20014,0.0,2.699918311144245e-06,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,0.07241028354628654,0.00014011850266015813,26.259849112281273,0.00014011850266015813,19.21217567263429,0.2810634512546546,0.07239767081004178,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.18098847461050926,2.699918311144245e-06,0.025551086878698115,3.0878799019973258e-06,0.14479134963653006,3.0878799019973258e-06,0.01277665125696359,0.3385525036391588,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.15330712523825607,2.699918311144245e-06,2.699918311144245e-06,0.2789326310796785,0.03194122310553915,0.41094632753729243,0.21505558470522335,0.2555108854161299,0.15543571214574214,2.699918311144245e-06,0.19163383904167475,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.034069810013025226,2.699918311144245e-06,0.22782953604387668,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,0.06174872949154864,2.699918311144245e-06
319,2020-04-23,14.41924,0.066,0.0,0.20227,0.0,0.014905238164450552,2.699918311144245e-06,0.1660835064706383,2.699918311144245e-06,0.023535781687515467,0.00014011850266015813,22.3974815112912,0.00014011850266015813,19.51026862132239,0.3257788262837602,0.06388011539357041,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,0.027682120224029383,3.0878799019973258e-06,0.10646528428080693,3.0878799019973258e-06,0.019164841873155147,0.3108711542669056,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0638797462927645,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1384021570983851,2.699918311144245e-06,2.699918311144245e-06,0.2299605528450943,0.04897477815289619,0.41520350135226636,0.1937624259491626,0.24273450418374765,0.1234971889585168,2.699918311144245e-06,0.1660835064706383,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,0.3066115505582019,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08943007886380183,0.0447151744441916,2.699918311144245e-06
320,2020-04-24,13.6591,0.05961,0.0,0.22569,0.0,0.01277665125696359,2.699918311144245e-06,0.15756672894696067,2.699918311144245e-06,0.01712601095193822,0.00014011850266015813,20.232100712545037,0.00014011850266015813,17.44064234589447,0.2980985620875938,0.025554697834181184,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.11710899834232436,2.699918311144245e-06,0.014904053867101474,3.0878799019973258e-06,0.09581825126921117,3.0878799019973258e-06,2.699918311144245e-06,0.2746730273709739,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07878471443263546,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,0.18950525213418778,2.699918311144245e-06,2.699918311144245e-06,0.20440779038032808,0.025553032489345817,0.3470692811628373,0.1660835064706383,0.21292699779773727,0.12562577586600288,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,0.3002257898357401,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08091330134012331,0.03194122310553915,2.699918311144245e-06
321,2020-04-25,15.9885,0.0298,0.0,0.16395,0.0,0.019164841873155147,2.699918311144245e-06,0.15969531585444763,2.699918311144245e-06,0.0384384986477313,0.00014011850266015813,8.519206158889133,0.00014011850266015813,17.48323012297682,0.29596738232611397,0.051107364083590845,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.06813692010773931,2.699918311144245e-06,0.014904053867101474,3.0878799019973258e-06,0.1213662502680064,3.0878799019973258e-06,2.699918311144245e-06,0.3044829636507149,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,0.02981020630432063,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.057491555676573824,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,0.14053074400587384,2.699918311144245e-06,2.699918311144245e-06,0.31299974117439344,0.040458000629216784,0.3236475354992887,0.24699410789245047,0.2299605528450943,0.16821209337812704,2.699918311144245e-06,0.14479034771457666,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,0.33642148683794115,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.14053074400587384,0.04258658753670286,2.699918311144245e-06
322,2020-04-26,18.75226,0.06174,0.0,0.17033,0.0,0.023422015688129072,2.699918311144245e-06,0.23634874346128498,2.699918311144245e-06,0.032028727912153165,0.00014011850266015813,9.775360978793758,0.00014011850266015813,18.081547200114496,0.3747493972063749,0.027682295780936172,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.07878471443263546,2.699918311144245e-06,0.027682120224029383,3.0878799019973258e-06,0.1426603162911988,3.0878799019973258e-06,2.699918311144245e-06,0.3747482006413607,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,0.2257009491363906,2.699918311144245e-06,2.699918311144245e-06,0.23421772666006824,0.08091330134012331,0.32151651869807196,0.17885745780929163,0.31299974117439344,0.20653880718154483,2.699918311144245e-06,0.15543571214574214,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,2.699918311144245e-06,0.3066115505582019,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08943007886380183,0.11498041143483739,2.699918311144245e-06
323,2020-04-27,16.95943,0.04045,0.0,0.1533,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,0.023535781687515467,0.00014011850266015813,18.78205032788922,0.00014011850266015813,20.53230721681901,0.3747493972063749,0.027682295780936172,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,0.010641987176440715,3.0878799019973258e-06,0.14479134963653006,3.0878799019973258e-06,2.699918311144245e-06,0.29383759921954855,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0447151744441916,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08304188824761027,2.699918311144245e-06,0.18950525213418778,2.699918311144245e-06,2.699918311144245e-06,0.28532082169586914,0.051103365060382266,0.4812115645279391,0.12988537957470747,0.29383759921954855,0.14904752152955147,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,0.33642148683794115,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10220403020245428,0.11072323761986347,2.699918311144245e-06
324,2020-04-28,15.40508,0.05536,0.0,0.2768,0.0,0.017036254965668185,2.699918311144245e-06,0.20227920347284112,2.699918311144245e-06,0.023535781687515467,0.00014011850266015813,17.66418631160466,0.00014011850266015813,20.540824772235478,0.36197664589639444,0.023427099887427083,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.12136860205102806,2.699918311144245e-06,0.01916612055776401,3.0878799019973258e-06,0.1341443166249343,3.0878799019973258e-06,2.699918311144245e-06,0.3151307579756102,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08304188824761027,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,0.16395248966942155,2.699918311144245e-06,2.699918311144245e-06,0.22357236222890187,0.06174872949154864,0.3428096774541327,0.1937624259491626,0.28532082169586914,0.1703406802856131,2.699918311144245e-06,0.13414498328341118,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,0.3939127724899354,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1234971889585168,0.1469189346220645,2.699918311144245e-06
325,2020-04-29,14.19141,0.09368,0.0,0.30661,0.0,0.017036254965668185,2.699918311144245e-06,0.22782953604387668,2.699918311144245e-06,0.025618957176576806,0.00014011850266015813,16.957348843738952,0.00014011850266015813,18.97795722594027,0.2853222289628894,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.08730149195631398,2.699918311144245e-06,0.014904053867101474,3.0878799019973258e-06,0.11071921725641065,3.0878799019973258e-06,2.699918311144245e-06,0.3236475354992887,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,0.9219651284266606,2.699918311144245e-06,0.14479034771457666,2.699918311144245e-06,2.699918311144245e-06,0.19589101285664867,0.027681619396834556,0.32151651869807196,0.1746002839943177,0.2831898048946524,0.18737423533297015,2.699918311144245e-06,0.15969531585444763,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04897477815289619,2.699918311144245e-06,0.3300332962217505,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,0.18098847461050926,2.699918311144245e-06
326,2020-04-30,16.23762,0.05323,0.0,0.26828,0.0,0.017036254965668185,2.699918311144245e-06,0.2555108854161299,2.699918311144245e-06,0.025618957176576806,0.00014011850266015813,8.244387238601288,0.00014011850266015813,19.27392257668161,0.7282064561015265,0.03833103095888646,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10007544329496731,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.19163341465851857,3.0878799019973258e-06,2.699918311144245e-06,0.3704910268263859,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0723965238164439,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0915586657712888,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,0.10646363391115887,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,2.699918311144245e-06,0.17885745780929163,0.03832698382800004,0.28957799551084396,0.2299605528450943,0.2874494086033579,0.2959661861270364,2.699918311144245e-06,0.15330712523825607,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.040458000629216784,2.699918311144245e-06,0.30874256735941863,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06174872949154864,0.23847733036877283,2.699918311144245e-06
327,2020-05-01,16.10773,0.07026,0.0,0.2044,0.0,0.019164841873155147,2.699918311144245e-06,0.2555108854161299,2.699918311144245e-06,0.07465370330373844,0.00014011850266015813,12.781863942315962,0.00014011850266015813,20.142655920125947,0.35558668842667895,0.03619985119740665,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.0638797462927645,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.33002857637915284,3.0878799019973258e-06,2.699918311144245e-06,0.3704910268263859,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.057491555676573824,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1234971889585168,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,0.051103365060382266,2.699918311144245e-06,0.21931275852019816,2.699918311144245e-06,2.699918311144245e-06,0.1980220296578663,0.03194122310553915,0.3193879317905841,0.18311706151799623,0.38752458187374295,0.42372027887594577,2.699918311144245e-06,0.16395248966942155,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04897477815289619,2.699918311144245e-06,0.31725934488309715,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.11285182452735043,0.41946310506097095,2.699918311144245e-06
328,2020-05-02,16.44841,0.0298,0.0,0.20653,0.0,0.023422015688129072,2.699918311144245e-06,0.24912269479993832,2.699918311144245e-06,0.019209186441000448,0.00014011850266015813,7.209689997610833,0.00014011850266015813,18.320020842702032,0.5025055648239727,0.25764196476672474,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.09368725267877487,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.3321596097244841,3.0878799019973258e-06,2.699918311144245e-06,0.3193879317905841,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08091330134012331,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08304188824761027,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,0.07665369763141783,2.699918311144245e-06,0.3193879317905841,2.699918311144245e-06,2.699918311144245e-06,0.23634874346128498,0.15330712523825607,0.28106121798716543,0.1746002839943177,0.4322370563996243,0.5237954521463317,2.699918311144245e-06,0.11710899834232436,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03619839692051219,2.699918311144245e-06,0.38752458187374295,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,0.455658802063172,2.699918311144245e-06
329,2020-05-03,17.90482,0.06174,0.0,0.19801,0.0,0.025553032489345817,2.699918311144245e-06,0.3066115505582019,2.699918311144245e-06,0.03411190340121628,0.00014011850266015813,8.150804585861868,0.00014011850266015813,20.56850503643164,0.5493485377998324,0.06388011539357041,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.3577157424383399,3.0878799019973258e-06,2.699918311144245e-06,0.4833401514354252,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08730149195631398,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.14053074400587384,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,0.06174872949154864,2.699918311144245e-06,0.3236475354992887,2.699918311144245e-06,2.699918311144245e-06,0.30874256735941863,0.04897477815289619,0.35984323250148975,0.22357236222890187,0.32577612240677567,0.6281277992316925,2.699918311144245e-06,0.18524564842548408,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.051103365060382266,2.699918311144245e-06,0.35984323250148975,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.11285182452735043,0.6132228310918215,2.699918311144245e-06
330,2020-05-04,16.71244,0.07239,0.0,0.16608,0.0,0.04684376135167767,2.699918311144245e-06,0.27041585355599995,2.699918311144245e-06,0.019209186441000448,0.00014011850266015813,16.51651686139967,0.00014011850266015813,22.642386507753073,0.557866093216302,0.07239767081004178,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,2.699918311144245e-06,0.017035087212432742,3.0878799019973258e-06,0.27893257838156327,3.0878799019973258e-06,2.699918311144245e-06,0.5259240390538187,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1660835064706383,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,0.0723965238164439,2.699918311144245e-06,0.2512512817074253,2.699918311144245e-06,2.699918311144245e-06,0.32577612240677567,0.040458000629216784,0.3832649781650401,0.17885745780929163,0.4002985332123963,0.6813594811749812,2.699918311144245e-06,0.14904752152955147,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,2.699918311144245e-06,0.36836001002516916,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.14479034771457666,0.798468209492726,2.699918311144245e-06
331,2020-05-05,20.02342,0.07452,0.0,0.19801,0.0,0.051103365060382266,2.699918311144245e-06,0.4514016282481981,2.699918311144245e-06,0.03411190340121628,0.00014011850266015813,9.15569639293189,0.00014011850266015813,22.256993988768244,0.7452379851197408,0.2257029228623253,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10646363391115887,2.699918311144245e-06,0.01916612055776401,3.0878799019973258e-06,0.4002957407696677,3.0878799019973258e-06,0.010648064349476627,0.502502293390271,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.15969531585444763,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,2.699918311144245e-06,0.10007544329496731,2.699918311144245e-06,0.28957799551084396,2.699918311144245e-06,2.699918311144245e-06,0.5472171978098803,0.03194122310553915,0.3342928999304551,0.28957799551084396,0.3747482006413607,0.7388483369332448,2.699918311144245e-06,0.17672887090180467,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,0.783563241352855,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1980220296578663,0.8602166689596933,2.699918311144245e-06
332,2020-05-06,16.74438,0.06813,0.0,0.21931,0.0,0.04684376135167767,2.699918311144245e-06,0.32151651869807196,2.699918311144245e-06,0.015042835462875992,0.00014011850266015813,18.090115576983727,0.00014011850266015813,25.32736497115161,0.6089678439003974,0.027682295780936172,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.4194587734475288,3.0878799019973258e-06,2.699918311144245e-06,1.2221882183440886,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10007544329496731,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.21292699779773727,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06813692010773931,2.699918311144245e-06,2.699918311144245e-06,0.07878471443263546,2.699918311144245e-06,0.22357236222890187,2.699918311144245e-06,2.699918311144245e-06,0.43862524701581496,0.0723965238164439,0.4599184057718766,0.1937624259491626,0.32790470931426263,0.6856190848836858,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07026550701522716,2.699918311144245e-06,0.4492730413407111,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.14904752152955147,0.8197613682487876,2.699918311144245e-06
333,2020-05-07,15.70957,0.09581,0.0,0.19376,0.0,0.05962014258406079,2.699918311144245e-06,0.38752458187374295,2.699918311144245e-06,0.029945552423090938,0.00014011850266015813,19.12481281797418,0.00014011850266015813,24.584256615563397,0.47695289857456213,0.04471740661387624,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.12775679266721962,2.699918311144245e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.3385527097604788,3.0878799019973258e-06,2.699918311144245e-06,0.8133731776325943,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10646363391115887,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.24699410789245047,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0447151744441916,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,0.3151307579756102,2.699918311144245e-06,2.699918311144245e-06,0.32577612240677567,0.08730149195631398,0.39604135939742235,0.21505558470522335,0.417334518153484,0.568510356565942,2.699918311144245e-06,0.18737423533297015,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06600833320025323,2.699918311144245e-06,0.3896531687812308,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,0.668583099942599,2.699918311144245e-06
